Gujarat,AHMEDABAD,DHOLKA,GUNDI,1106,1106,0
Gujarat,AHMEDABAD,DHOLKA,INGOLI,340,340,0
Gujarat,AHMEDABAD,DHOLKA,JAKHDA,757,757,0
Gujarat,AHMEDABAD,DHOLKA,JALALPUR GODHANESHVAR,346,346,0
Gujarat,AHMEDABAD,DHOLKA,JALALPUR VAZIFA,633,633,0
Gujarat,AHMEDABAD,DHOLKA,JAVARAJ,536,536,0
Gujarat,AHMEDABAD,DHOLKA,KADIPUR,202,202,0
Gujarat,AHMEDABAD,DHOLKA,KARIYANA,260,260,0
Gujarat,AHMEDABAD,DHOLKA,KAUKA,864,864,0
Gujarat,AHMEDABAD,DHOLKA,KESARGADH,373,373,0
Gujarat,AHMEDABAD,DHOLKA,KHANPUR,227,227,0
Gujarat,AHMEDABAD,DHOLKA,KHARANTI,80,80,0
Gujarat,AHMEDABAD,DHOLKA,KHATRIPUR,192,192,0
Gujarat,AHMEDABAD,DHOLKA,KOTH,1487,1487,0
Gujarat,AHMEDABAD,DHOLKA,LANA,236,236,0
Gujarat,AHMEDABAD,DHOLKA,LOLIYA,597,597,0
Gujarat,AHMEDABAD,DHOLKA,MOTI BORU,592,592,0
Gujarat,AHMEDABAD,DHOLKA,NANI BORU,390,390,0
Gujarat,AHMEDABAD,DHOLKA,NESDA,414,414,0
Gujarat,AHMEDABAD,DHOLKA,PALDI,305,305,0
Gujarat,AHMEDABAD,DHOLKA,PISAWADA,1002,1002,0
Gujarat,AHMEDABAD,DHOLKA,RAJPUR,232,232,0
Gujarat,AHMEDABAD,DHOLKA,RAMPUR,397,397,0
Gujarat,AHMEDABAD,DHOLKA,RANODA,478,478,0
Gujarat,AHMEDABAD,DHOLKA,RAYPUR,249,249,0
Gujarat,AHMEDABAD,DHOLKA,RUPGADH,144,144,0
Gujarat,AHMEDABAD,DHOLKA,SAHIJ,776,776,0
Gujarat,AHMEDABAD,DHOLKA,SAMANI,137,137,0
Gujarat,AHMEDABAD,DHOLKA,SARAGVALA,396,396,0
Gujarat,AHMEDABAD,DHOLKA,SARANDI,221,221,0
Gujarat,AHMEDABAD,DHOLKA,SARODA,613,613,0
Gujarat,AHMEDABAD,DHOLKA,SATHAL,924,924,0
Gujarat,AHMEDABAD,DHOLKA,SHIYAWADA,337,337,0
Gujarat,AHMEDABAD,DHOLKA,SIMEJ,713,713,0
Gujarat,AHMEDABAD,DHOLKA,SINDHRAJ,533,533,0
Gujarat,AHMEDABAD,DHOLKA,TRANSAD,576,576,0
Gujarat,AHMEDABAD,DASKROI,BHAVDA,268,268,0
Gujarat,AHMEDABAD,DASKROI,BHUVAL,406,406,0
Gujarat,AHMEDABAD,DASKROI,BHUVALDI,630,630,0
Gujarat,AHMEDABAD,DASKROI,BILASIYA,285,285,0
Gujarat,AHMEDABAD,DASKROI,CHANDIAL,210,210,0
Gujarat,AHMEDABAD,DASKROI,CHAVLAJ,728,728,0
Gujarat,AHMEDABAD,DASKROI,CHOSAR,393,393,0
Gujarat,AHMEDABAD,DASKROI,DEVDI,509,509,0
Gujarat,AHMEDABAD,DASKROI,DHAMATVAN,434,434,0
Gujarat,AHMEDABAD,DASKROI,ENASAN,655,655,0
Gujarat,AHMEDABAD,DASKROI,GAMDI,243,243,0
Gujarat,AHMEDABAD,DASKROI,GATRAD,391,391,0
Gujarat,AHMEDABAD,DASKROI,GERATNAGAR,13,13,0
Gujarat,AHMEDABAD,DASKROI,GERATPUR,367,367,0
Gujarat,AHMEDABAD,DASKROI,GIRAMTHA,229,229,0
Gujarat,AHMEDABAD,DASKROI,HARNIVAV,478,478,0
Gujarat,AHMEDABAD,DASKROI,HIRAPUR,439,439,0
Gujarat,AHMEDABAD,DASKROI,HUKA,333,333,0
Gujarat,AHMEDABAD,DASKROI,ISTOLABAD,342,342,0
Gujarat,AHMEDABAD,DASKROI,JETALPUR,957,957,0
Gujarat,AHMEDABAD,DASKROI,KANBHA,723,723,0
Gujarat,AHMEDABAD,DASKROI,KANIAL,471,471,0
Gujarat,AHMEDABAD,DASKROI,KASINDARA,627,627,0
Gujarat,AHMEDABAD,DASKROI,KHODIYAR,44,44,0
Gujarat,AHMEDABAD,DASKROI,KUBADTHAL,698,698,0
Gujarat,AHMEDABAD,DASKROI,KUHA,1073,1073,0
Gujarat,AHMEDABAD,DASKROI,KUJAD,470,470,0
Gujarat,AHMEDABAD,DASKROI,LAPKAMAN,194,194,0
Gujarat,AHMEDABAD,DASKROI,LILAPUR,103,103,0
Gujarat,AHMEDABAD,DASKROI,MAHIJDA,163,163,0
Gujarat,AHMEDABAD,DASKROI,MEMADPUR,283,283,0
Gujarat,AHMEDABAD,DASKROI,MIROLI,349,349,0
Gujarat,AHMEDABAD,DASKROI,NAJ,84,84,0
Gujarat,AHMEDABAD,DASKROI,NAVAPURA,422,422,0
Gujarat,AHMEDABAD,DASKROI,ODE,474,474,0
Gujarat,AHMEDABAD,DASKROI,PALDI KANKAJ,654,654,0
Gujarat,AHMEDABAD,DASKROI,PARDHOL,736,736,0
Gujarat,AHMEDABAD,DASKROI,PASUNJ,531,531,0
Gujarat,AHMEDABAD,DASKROI,RANODRA,676,676,0
Gujarat,AHMEDABAD,DASKROI,TIMBA,185,185,0
Gujarat,AHMEDABAD,DASKROI,UNDREL,487,487,0
Gujarat,AHMEDABAD,DASKROI,VADOD,494,494,0
Gujarat,AHMEDABAD,DASKROI,VAHELAL,638,638,0
Gujarat,AHMEDABAD,DASKROI,VANCH,838,838,0
Gujarat,AHMEDABAD,DASKROI,VASAI,157,157,0
Gujarat,AHMEDABAD,DASKROI,VISALPUR,291,291,0
Gujarat,AHMEDABAD,DASKROI,ZANU,320,320,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,ABASNA,214,214,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,AGHAR (ASHOKNAGAR),345,345,0
