689.0383055430374
MAHEWA PATTI PASHCHIM UPARHAR,195
MAHUWARI,310
MASIKA,0
MAWAIYA UPARHAR,0
MOHABATGANJ UPARHAR,292
NAINI TALUKA NAINI DADARI,144
NEWADA SAMOGAR,47
PALPUR,247
PIPIRASA,18
PIPRAON,0
PURA PANDEY,0
PURE KHAGAN,347
SANDWA KALAN,232
SARANGAPUR,96
BHAGAWTIPUR,139
BHAGWATPUR,209
BHARETHA,0
BHITI TA  ASUDUALAPUR,252
BISOUNA,0
CHANDRABHANPUR,331
CHAPHRI UPERHAR,2
DADANPUR,0
DAMUPUR,329
DASAPUR,334
EBRAHIMPURTALUKA MENDARA,173
FATEHPUR KAYASTHAN,136
FATOOHPUR UPERHAR,0
FOOL NAGAR,214
GANIPUR,0
GARIYAVA,435
HASIMPUR CHABLAIAPUR,180
HATAWA,0
HUSENPUR,379
JALALPUR CHANDHAN URFPIRTHIPUR,87
JAMUA URF BHAWANIPUR,307
KAKRA,0
KAMALAPUR,367
KASARI,355
KASIMPURJUDA URF MUSEPUR,303
KESAWAPUR ASHRAFPUR,264
KHANDRAULI,117
KHATANGI,344
KHERUA,171
KORARI,213
KURESER UPERHAR,0
KUSWAN,197
SADAREPUR,267
SAIDAHA SATHAR,292
SARAI MAMAREJ,0
SARAJU PATTI,119
SATHAR,234
SEMARI,204
SOIRAI,91
SORON,407
THANAPUR,117
UDAGI,101
UGAPUR,351
AMORA,41
ANTARAURA TA. BASAGIT,364
AVARATA,328
BAHARPUR,0
BAJAHA MISHRAN,0
BALDIHA,318
BARAUNA,272
BARGAON,280
BARHAULI,0
BENIPUR,299
BHADVAN,381
BHAWANIPUR,230
BHISKI,282
BINDA CHAK MUKIM,372
BIYOUR,220
BIZHAWANIYA,190
CHAK BIDA URF SAIDABAD,207
CHAK SIKANDAR,323
CHAKA,283
DHANSI PUR,268
DHOLI,295
DHUDEHRI,367
DOADHUYA,283
DUMA DUMA,0
GANESHIPUR UPERHAR,0
TENDUAWAN,224
TIGNAUTA,23
UBHARI,318
ARHANI,143
BAHUPUR,393
BAKHTIYARA,251
BANDI PATTI,371
BANKAT,0
BANPURAWA SARAIPITHA,362
BHAGAUTTIPUR,25
BHOOI,69
BHOPATPUR,255
BHUSALPUR,341
BIBIPUR,0
CHAKIYA GIRDKOT,177
COURI,50
DAMAGARHA,25
DASER,269
DATTEPUR,285
DEVADAHANA,185
DHANUPUR,203
DHOWAHA,89
DIGHAUTA,0
FARIDPUR,216
GAHARPUR DHOBAHA,157
GHAMAHA,340
GIRDA KOT,360
HAKIMPUR,263
HARIPUR MISHRPUR,122
HASANPUR UTRAWAN,331
HIRRAMAN PATTI,104
ISHWARPUR,71
JALALPUR,151
JARAON,275
KABIRUDDEENPUR,258
KAJIPUR TA. UTRAON,283
KALANA,239
KANGAPUR,311
KARARI BHADAILI,93
KASAUNJHA URF PURE RAGHAI,112
KESHAW RAIPUR,175
KEVAI BUJURG,117
KHAMARIYA,283
KHURAM SAHAPUR,210
KUDANPUR,208
KUKURHA,394
MADHOPUR SIYA DIH,24
MAHARAJPUR,233
MAIRADAN,203
MAKADUMPUR,282
MAMARAKHA,212
MARRO,348
MASARHI,350
MAVAIYA HINDUYANI,410
MEETHUPUR,235
MIDIURA,68
MISHRI,21
MUHAMMADABAD,407
MULANAPUR,232
NAIKIPUR,64
PAHARPUR,181
PARAWA,240
PIPRI AMAD BHADOHI,219
PURE KANTA,138
PURE LUTAE,337
PURE SADA BHAMA,169
RAMAPUR,199
RANIPUR,299
REVATHOO,428
SADAREPUR,337
SANSARIPUR,257
SARAI HOOSAY,236
SARAY ALAM  MASARHI,331
SHAHARI BOJH,118
SHAHI PUR,66
SHANKERPUR,29
SHRIPUR,106
VAJPUR,0
VALA PUR,385
VANPURAVA PARATIPUR,215
VIRAPUR DHOWAHA,274
VITHAULI,378
YASINPUR,170
ATARAURA,198
BALA,330
BASUPUR,337
BELAHA SINGHA MAUN,365
BHELASI,58
LAI,213
LAKHANPUR,68
MADHESA,277
MALAK BALAU,1
MALAK HERHER UPERHAR,0
MANDAR DAIH MAFI,242
MANORI,412
MARDANPUR,235
MARUFPUR,361
MERAPUR TALUKA AMAHADPUR,0
MOHAMMDPUR HATHGA,0
MOHRUB,81
MUBARAKPUR PURAN KACHAR,0
MUBARAKPUR UPERHAR,0
NUMAYA,158
PANNUPUR,347
PEER DALLU,163
PHULPUR URF JAGAPUR,319
PIPRAUND,424
PURE GHASI,0
RAGHUBANSHPUR URF RERUA,415
RAHIMABAD,299
RAMPUR,79
RASOOLPUR KASHIPUR UPARHAR,0
SAIDPUR KHAS,254
SARAI JAIRAM,231
SARAIDADAN UPRHAR,0
SARAIRAH URF KORARI,361
SARASWATIPUR URF KAUDIHAR,428
SHERPUR,347
SINGRAUR UPRHAR,0
SULTANPUR,0
TIKARI UPERHAR,0
UJAHANI GOPALPUR,0
UJANI AIMA,0
AKBAR SHAHPUR,159
AMILIYAPAL,214
AYODHAYA,183
GARHAWA,283
GHARAGHANPUR,227
HAKIM PATTY,252
JALALPUR MARDAPUR,272
JAMSHEDPUR URF LALAPUR,0
JOGAPUR,350
KANAKPUR MAVAIYA,437
KARAUHA,65
KHERUYA,303
MAHARUPUR,83
MAHATIKAR,267
MAHUWA DIHA,358
MAHUWA KOTHI,338
MANI PUR,264
MARDAPUR,288
MIYAN PATTI,291
MOTIHA,397
MUNTAJIPUR,179
NAGNATHPUR,141
NAVALI,358
PAKARI,260
PARSOTTAMPUR,354
PATTIRAM,278
POADAN,288
PYAGIPUR,146
PYAREYPUR,416
RAGHUPUR,247
RASULPUR MAVAIYA,0
SAHABAJPUR KHAS,260
SAMODHIPUR,312
SANGRAM PATTI,0
SARAI CIVIL URF KHAPATIHA,248
SITHAULI,0
SUJOALA,205
TELIYA TARA,0
THULAMA,294
TIKARI,154
USMAPUR,0
UTARAVA,384
ANKORIA,242
BIJHAULI,0
BIRAPUR KASAUDHAN,316
CHAK  AJIJ URPH BIRAPUR,238
CHAK MADA,208
CHHINI,311
DUBAKI KALA,381
DULAPUR,0
GHATAMPUR,389
GONDAURA,303
KASAIYAUAR,325
KASODHAN URF LAKCHHA GRAH,147
KISUNIPUR,352
MAHAKHARA,426
MANDAR,406
PIPARI,38
RAMNAGAR,299
RASAR,410
RAWATPUR,0
SAHILA,438
SAMAHA,0
SHIKI KHURDH,376
SUARA,418
TARA GAV,386
BABHAN PATTI,229
BADHIYARI KALAN,147
BADHVARI  KALAN,266
BADOAKHARA,195
BAIDVAR KALAN,214
GADIYA MURALIPUR (BARAHULA KHURD),309
BARANPUR,301
BARHULA KALAN,262
BASHARA,202
BASHGARHI,412
BELHAT,298
BELVANIYA,405
BHALUA,227
BHOGAN,426
CHANDAPUR,169
CHANDI,312
CHHADGADA,272
CHHAPAR,332
CHHAPER,354
CHIRAV,42
DARSHANI,377
DEVARI,200
DEVGHAT,228
DEVI BANDH,348
DHAV,340
DHOBHAT,241
DIHI KHURD,283
GADHA,339
GHEGHASAHI,369
GOBARI,421
GOHANI,303
HANDIA,92
JADIPUR,431
JAMUA DHUS,21
JAMUA JAMSOT,301
JORWAT,399
KAITHAWAL,275
KAPURI BHRAIYA,219
KHAJURI KHURD,23
KHAPTIHA,405
KHIVALI KALA,313
KIHUNI KHURD,264
KOLASARA,342
BADHAIYA,112
BANSI,105
BASHARA UPARHAR,110
BAVANDHAR,125
BENI PUR,177
BHANDIVAR,303
BHAT PURA,288
BIHARIYA,232
CHAK SUCHER,392
CHUNDWA,0
CHHATAR GARH,406
DEORI BENI,161
DERA,143
DHARA,140
DUBHA,275
GADAIYA LONIPAR,217
GARHA KATRA,383
GOISARA,271
GOLHAIYA,263
HARRO,334
JAR KHORI,258
JHAJHARA CHAUBE,367
JORWAT,408
JUHI,113
KALYANPUR,330
KARIA KHURD,274
KOHANDIA,190
LAKHAN PUR,196
LALAI,263
LAUNDA KALA,247
LOHGARA,331
LOHRA,236
MADAN PUR,354
MAWAIA KALAN,265
NARI BARI,79
NAURIHA TARHAR,389
NAURIHA UPERHAR,301
NEWARIA,218
OSHA,0
PAGUWAR,179
PAHARI KALAN,255
PANDUA,128
PURA BAGHEL,133
ROOM,0
SALAIA KHURD,110
SATPURA,250
SHIDH TICKET,230
SHIV RAJ PUR,243
SONAWE,233
SONBARSA,245
TELA KHAS,0
AKODHI,311
BABHANPUR URF KALYANPUR,251
BAHERPUR,279
BAJHA,247
BALADIH,260
BERAWAN,355
BHAGAUTIPUR KHURANNA,177
BIRSINGHPUR RAMGARH,313
DEWAPUR,248
FATEHPUR TA. SHAHABPUR,429
GIDHARPUR GONDWA,405
HANSRAJPUR,265
HARIDIH,151
HASANPUR,163
JADOPUR,149
JURAPUR BIHER,431
KAMALPUR,236
KASHIPUR,309
KASTURIPUR,415
KASTURIPUR KASTURI,210
KRISHNAPUR,199
MAIRI,167
MALAPUR,307
MUKUNDPUR,427
NIGDILPUR,352
PACH DEORA,346
PACHIM NARA,172
RAIYA,356
RAJAPUR CHAUBARA,373
RAMDASPUR,321
SANGIPUR,337
SARAI BAJU,159
SARAI BHARAT URF HOLAGARH,137
SARAI CHANDRABHAN URF ODHRA,143
SARAI CHNDRABHAN URF NANSNSAI,171
SARAI RAMDASPUR URF NEWADA,390
SARAI SAHEB,251
SARWAGAUHAN URFSINGHGARH,421
SHAHPUR KALYAN URF NEWADA,191
SULEMPUR URF KAMAIPUR,407
SULTANPUR AKBAR,262
SULTANPUR JAISINGH,293
TARTI,281
UMARIASARI,423
AMREHA,91
ANTARSUIYA,359
BAIJALA,32
BARA KHAS,232
BHITA,273
BIKAR,75
BISKURI,233
BUNDWAN,211
CHHATAHARA GHUREHA,351
CHHIRI,418
CHITAURI,238
DAUNA,223
GADAIYA KHURD,416
GHURPUR,210
GINJ,292
GOWRA TARHAR,170
IRADATGANJ,394
JAGDISHPUR,228
JASRA,148
KACHARA,156
KHATAGIA,380
KHUJHI,389
KUNDI,203
LOTARH,360
MAHERA,149
MAIDA,1
MAJHIARI AMAD CHAIL,247
MAJHIARI KALAN,188
MANAKWAR,140
MANPUR,309
OJHAPATTI,139
PACHKHARA,223
PACHWAR,375
PARSARA,279
PERWEZABAD,304
KOSPHARA KALA,423
KOUNDI,343
KUDAR,351
KUKURHATA,393
KURHARA,271
LAKHANPUR,255
LAUVAKON,291
MADAFA KALAN,0
MAILAHA,232
MAJHIGAVA,354
MANDAV,228
MANPUR,319
NIBI,415
PAITIHA,366
PATHERTAL,323
PIYARI,289
RAJAPUR,418
RAM GARH KHIRI,322
RAMPUR KALAN,350
RETAURA KARPIYA,400
SAIMHA,425
SAJI,319
SALIA,264
SEMARI BAGHRAI,411
SIKARO,402
SIPAUA,272
TOUNGA KALA,313
TUDIYAR,393
ULDA,382
BABHANI  HATHAR,0
BADPUR UPARHAR,0
BAMPUR UPARHAR,0
SUNDER PUR,45
SURWAL SHAHNI,176
TELGHANA,183
TIKROHIN KALAN,288
UTHGI TARHAR,272
BAHMALPUR,0
BAHORIKPUR,387
BALKARANPUR,424
BANKAT,370
BIGAHIYA,281
DERAGADAI,108
DHAMAPUR ABDALPUR,334
GADDOPUR,0
GAURA,293
JAGDISHPUR PURECHANDA,0
JAITWARDIH,0
JALLUPUR,283
JUDAPUR DANDU,410
LAKHANPUR KARAN,376
MALAK CATURII,333
MALAK CHAUDHARI,345
MANSAITA,0
MOORAHU,0
NARAINPUR,386
PADARAIYA,254
PANDILA,0
RAJAPURMALHUA,436
RAJAPURPARSURAM,198
RAMPUR,170
RANGPURA,0
RUDAPUR,228
SAHJIPUR,84
SARAICHANDRABHAN URF SAMASPUR,220
SARAILALKHATOON URF SHEOGARH,403
PIPRAWAN,433
REHI TALUKA BAIJALA,0
RERA,75
SANDWA KHURD,150
SARSENDI,406
SEHUNDA,409
SENDHUWAR,307
SUJAUNA,194
TATARGANJ,283
TIKARI KALAN,227
TIKARI TALUKA KANJASA,278
AMILO,206
ANTAHIYA,341
ARAI,388
BABURA,2
BAGHERA,392
BARAWAN,176
BARDAHA,239
BASTAR,376
BEERPUR TA. BHUNDA,258
BENDO,201
BHAGESAR DEHLI,39
BHARAHA,312
BHUNDA,367
CHANAINI,129
CHANDAULI,48
DANDO,265
DEWRI KALA,376
DIHA UPERHAR,0
GADAILA UPERHAR,0
GANDHIYAWA,158
GHIRILAKSHIPUR,183
GHONEDEEH TA. PANASA,258
GHORHAT,167
HARRAI,160
HINDUPUR,160
KABRA,0
KAPTHUWA,107
KAREHA,231
KHAIN,279
BHARARI,327
CHILBILA,398
DIGHIYA,0
HATA JAGIR,319
KUKHURI,300
MAHAWAKALA UPARHAR,0
MOHWARI KHURAD,194
MOSOULI,395
PAYAGAPUR,280
SANDI,155
SON BARSA,369
TIKARI,-2
UMAPUR KALA,0
SINGARPUR,124
TAJUDDINPUR,394
UDAICHANDPUR,343
ACHHOLA UPARHAR,0
AKORA,369
BAGAHA,343
BAJAHA,283
BAKCHUNDA,350
BARI,130
BARVA,343
BEDAULI TAPPA CHAURASI,398
BHABHAURA UPARHAR,0
BHUIPARA UPARHAR,0
BIGAHANI,162
BIJAURA,0
CHAUKATHA GAURA,421
CHAUKATHA NARVAR UPARHAR,0
CHAUKATHA TIVARIYAN,218
CHHATAVA UPARHAR,0
CHILVILA,148
DHARAMPUR,49
JAVANIYA,399
JERA,0
KANEDA UPARHAR,0
KANJAULI UPARHAR,0
KATHAULI,120
KHANPUR,394
MADARA MUKUNDPUR UPARHAR,0
MISIRPUR,60
MONAI,401
ONAUR UPARHAR,0
PAKARI SEVAR UPARHAR,0
PARANIPUR UPARHAR,0
PARVA UPARHAR,0
RAIPURA UPARHAR,0
SAMAHAN,107
SAMOGARA,182
KHAJURI,281
LIGADAHIYA,322
LOHANDI,146
MACHAHAR URF PURWA,210
MAGHUWA,438
MAHEWA TA. BHUNDA,422
MAHORIREWA,107
MANAIYA UPERHAR,137
MANDUALI,418
MENARA,274
MUNGARI,0
NARAINA,227
NIBI TA. KHAIVI,350
NIDAURI,383
NIRIYA,300
PACH DEWRA,292
PANASA  UPERHAR,0
PURA GHISAN,341
PURANI,407
RAMGADHA,391
RAMPUR TALUKA MUNGARI,244
RAMPUR UPERHAR,0
ROKARI,234
SEMRAHA UPERHAR,0
SONAI,263
SULAMAI,391
TAKTAHIYA,257
TAROILA,179
BADGOHANA KALA,128
BARASWAL,390
BELAWA,438
BHABHIKHAR,13
BHANAORI,390
CHAKGHANSHYAM DAS,352
DHARI,408
ANDAWA,427
BABAHAN KUEYAN,226
BADHAWA TAHIR,272
BAHADURPUR,0
BAHADURPUR TA.IBRAHIMPUR,0
BAJHAN,0
BANI,246
BARAEPUR,209
BARIYARI,172
BHADKAR UPERHAR,0
BHAGIPUR,397
BHOPAT PUR,232
BIKAPUR,316
BIRGAPUR,316
CHAK HARIHARBAN,153
CHAKIYA HINAUTA,85
CHAKIYADHARHARA,95
CHAQ CHURAWAN TA. KANIHAR,324
CHHATANAG UPERHAR,0
CHIBAIYAN UPERHAR,0
DALAPUR,351
DEVKALI,374
DEWARIYA,363
DHAMOEYA,211
DHARAULI,181
DHOKARIUPERHAR,0
DRIYAPUR GULALPUR,169
DUBAWAL UPERHAR,0
DUDUHI,132
DURJANPUR,85
FAIJJULA PUR,258
GOTAWAN,225
HABELIYA,0
JAG BANDHANPUR,256
JAITPUR,44
JAMUNIPUR,0
JHUSI,0
KAITHWAL,0
KAKRA UPERHAR,0
KANDI,224
KARANPUR,287
KASERUA KHURD,245
KASERUAKLA,117
KATIYARI URF CHAKIYA,411
KATWARUPUR,0
KAUDRU,249
KOTARI,423
KOTWA,0
KUNADEEH,190
LILAPUR KHURD,0
KULHARIYA,119
LABRAHA CHOILAHA,390
NIRAUNDHA,0
SEMRI TA. PURVA,297
ADAMPUR URF MADARIPUR,432
AHMADPUR ASROULI UPARHAR,0
AKBARPUR MIRZAPUR,291
ANDIYARI,404
BAMROLI  UPARHAR,0
BARAIPUR RAMNAGER UPRHAR,0
ACHLUPUR,0
ARJUN PUR,110
BAHADUR PUR,265
GARAV PUR,131
JALIASHAI,176
JAMUNI PUR,191
JITPURDAYALPUR,228
KHARGA PUR,253
NYAYEEPUR,114
SARAI HARI RAM PUR,283
BASARAHI,81
CHAK NURUDDIN URF NIKDILPUR,87
CHAKRABHANPUR URF CHAKIYA,158
CHANDRAWAT URF PURE MATADEEN,156
DEWARIYA,207
JALALUDDINPUR URF MAHPURA,352
KADIPUR,166
MAHULI,172
MEERAKPUR,231
SARAI KHWAJA URF BAGHOLA,93
DEWARIA,4
GHURI,2
RAIPURAKALA,4
BHARAUNHAN,0
CHAK ABHAYRAM,59
CHAK BABURA ALIMABAD,310
CHAUKATHA,0
DADARI TALUKA NAVGANWA,0
GHOTI TA PURWA,134
MUHIDDINPUR,0
BARAMAU,406
BASDAIYA,118
BIRSINGHPUR URF ALLIPUR,319
BISHAMBHERPUR,173
CHEETE MAU,344
DEOGALPUR,3
DUBAHI,237
GADH CHAMPA,414
ISMAILPUR,169
ISMAILPUR TA.ABDALPUR,324
JAMKHURI,222
JOGIPUR,275
KATRA DAYARAM,191
KHARGAPUR,245
MADARI,204
MAHRAUNDA,227
MALAK PAYAGI,364
MALAKBELA,344
MANI UMARPUR,395
MARKHAMAU,293
MAU AIMA,266
MOHAMMADPUR SARAI ALI,395
PURANPUR,292
PURKHIPUR,350
RAMNAGAR UMRINIZAMPUR,172
RAMNAGER GANSIARI,426
RATANSAINPUR,266
SARAI ATAN URF NAUGIRA,59
SARAI BADSHAN KULI,131
SARAIDINA,121
SEMRA BIRBHANPUR,235
SHAHBAZPUR,218
SIKANDARPUR,140
SISWAN,382
TIKARI TALUKA ABDALPUR,396
AKHARI SHAHPUR,134
AMORA,74
ATARI AMILIYA,194
BADDIHA,291
LILAPUR KLA,0
LORHWA,0
MAHRAUDA,278
MALAWAN KHURD,228
MALKHANPUR,0
MANDAUR,258
MURARPATTI,0
MUSTAFABAD,244
NAIKA,97
NAWAWA URF NIMIKLA UPERHAR,0
PAHARPUR,224
PALIKARANPUR UPERHAR,0
PATTI BAIRISHAL UPERHAR,0
POORE SURADAS,0
RAHIMAPUR,114
RAMAEPUR,287
RAMAPUR,231
RAMNAGER,177
RAMNATHPUR,382
RAMPUR URF BALRAMPUR,394
RITHAIYA,402
SARAI LAHUR URF LAHURPUR,352
SARFUDDINPUR,252
SEMRA,190
SHERDEEH,195
SIHIPUR,161
SINGRA MAU,271
SONAUTI,0
SUDANIPUR KHURD,180
TULAPUR,129
UMARI,281
USTAPUR MAHMOODABAD UPERHAR,0
WARI,389
YARANA,197
AHIRAI,366
BADALPUR,249
BAJAHI,265
BAKSERA,161
BALIPUR,250
BARAURA,365
BARJI,436
BERUE,364
MURADPUR,119
PATEWARA,0
BAKRAWAN,261
BHARHARA,0
GADHWAKALA,182
GONTHI,334
KHIRI,0
KUIN,266
NACHNA,0
OSSA,1
PADHOKHARA,1
SEHRA,0
SEMARI TA  LAWAYAN,0
UMARI TA KANTI,423
BASHARIYA,0
ISAUTA,131
JAGAUTI,0
KACHARI,0
KECHUHA,4
KHAJURAUL,0
RAIPURA,0
RITHAIYA,99
TEWARIA KHURD,5
ARANW,0
CHATURPATTI,220
DANDI,0
DHANJAYA,0
GHATOOPUR,30
JAGUA SARAYPEETHA,0
KHARHARA,281
KHIJIRHA,210
KHIJIRPUR,15
KOTDAKSHIN,123
LOKMANPUR,266
MAHJANA,2
NIMI,0
PAIGUWA,0
SARAY BAKSH,137
SHAHPUR,0
VIKRAMPUR,162
VITTHALPUR URF BAHMATPUR,0
BAGAHA,35
CHAK ABDULLAH,2
CHANDANHA,1
GODARI,0
KHANPUR,4
KIHUNI,0
PAIGAHA,0
PURE GOBAI,109
PUREBHANAI,24
UMARI MAHOHARPUR,5
NAHARPUR,263
NARSIGHPUR,0
SATANPUR,248
BALIPUR,114
BARSAITA,176
BHADEVARA,364
BHASUNDAR KHURD,256
BHATAUTI,224
CHANDKHAMARIHIA,363
DELAUNHA,6
DHARAVAL,426
DIGHALO,311
GHORAHA,351
GUNAI GAHARPUR,115
HARDIHAN,423
ISAWTA,104
JAMUA,417
JARAR,282
KAUHAT,50
KHOOTA,298
KONA,12
LOOTAR,393
LOTAD,250
MADARAHA,273
MAHULI KALA,98
MAI KALA,337
MERARA,382
MUDPELA,367
NEVADA,129
NEVARIYA,212
PAL PATTI,247
PANTI,387
PATEHARA,205
PATHARA,288
PAUSIYA DUBE,55
PIPARAON,304
PIPRAHATA BISOURA,175
SALAIYA KHURD,147
SHAHPUR KALA,319
SHAMLIPUR,239
SUHAS,328
SUJANI SAMODHA,434
TENDUA KALAN,240
BHANE MAU,270
BHAWANAPUR,348
BUAPUR,344
CHAIMALPUR,102
CHAQ KASIRAM,398
CHAQ SHEKHLAL URF SADHOPUR,389
CHAQ SHEYAM URF POORE HINCHHA,112
CHATURPUR,280
DAMODERPUR URF TIWARIPUR,370
DHAMAUR,420
DHARAMPUR URF DHURWA,0
GAHARPUR,358
GAMRAHTA,296
GORAPUR,224
HASANPUR KORARI,373
HATIYA,75
HETAPATTI,0
JAMHA,244
JAMUA,139
KATIYAHI,254
KHEWRAJPUR,194
KHOJAPUR,397
KUSUNGUR,0
LAKHRAWAN,331
MADHOPUR,327
MAILHA,50
MALAKA MAI BHAISAHI,326
MANSOORPUR,284
NARI,381
NEWADA,238
NIMI KHURD,322
TENDUVA KHURD,196
TIGJA,119
AATA,268
AGRA PATTI,415
AKDALA,160
AMILIYA,282
ATRAURA,328
BALKRANPUR MAI KASRAWE,371
BARO,367
BEER KAJI,392
BEERBHANPUR,324
BELWA,235
BHAMAE HUSAMGANJ,351
BHANEWARA,275
BIGAHIYA,426
BOODAE,324
CHAK MOHAMD URF POORESOOD,320
CHANDAUHAN,326
CHAQ ABDUL KRIM URF PURE MULAI,4
CHAQ AFRAD URF MUBARAKPUR,395
CHAQ ALI PUR,394
CHAQ SEKH AHMED URF KUSEHTA,190
DAYALPUR,316
DEVNAHRI,208
DHELHA,201
DHOKARI,270
FIROJPUR URF SHEKHPUR,87
GAGAWR,125
GAGOOR,433
HANSRAJPUR,223
HEMAPUR,316
JAFERPUR URF BABUGANJ,166
JAGDEV URF BARETHI,382
KANAUJA KHURD,190
KASARAWE MAY CHAKOLIYA,150
KHUDAYPUR KASGANW,368
KHWAJGIPATTI URF BELAHABANDH,336
KORAPUR,340
KUTUBPATTI URF AHIAPUR,380
LATIFPUR,357
LILHAT,201
MAILHAN,343
MANAPUR URF BAGAE KLA,242
MANETHU,297
MEHDIPUR URF POORE INDRA,313
PAIGAMBERPUR,0
PARTAPPUR,367
PURUSOTTAMPUR URF GARAPUR,218
RAMPUR URF DOULATPUR,367
SARAI DARASHIKOH URF MIJHURA,295
SARAI GAMBHIRDAS URF BIBIPUR,293
SARAI GANI,423
SARAI JODHRAI,299
SARAI KHANDEV,260
SARAI KHWAJA,166
SARAI LAHURI,246
SARAI LILI URF BARCHANPUR,97
SARAI MADAN,359
SARAI RAIJOT,325
SARAI SULTAN URF POORE MAKHDOO,247
SARAI TODERMAL URF DANDUPUR,362
SARAIJEETRAI URF PURE BHAWA,402
FIROZPUR,38
HABIBPUR,123
MAHESHPUR,52
MEERAPUR,0
RATAURA,50
SARAY NURUDDINPUR,100
SARAY TAKI,0
SONI,0
MOHAMADABAD URF MIALWAN,226
PARASINPUR,144
PATULKI,303
PERWEZABAD,193
POORANPUR,183
RAINI,369
RAJEPUR,359
ROODAPUR,376
SARAI ABDULMALIK,114
SARAI AZIZ URF AZIZPUR,158
SARAI DAUD URF DHAQPURA,300
SARAI HUSENA,370
SARAI LILI URF KHOJAPUR,198
SEHUADEEH,0
SERWADEEH,197
SHAHAPUR,185
SHEFKHANPUR MAI CHAQSALIK,106
SHRAI SHEKHPEER URF SALMAPUR,354
THANAPUR,60
TISAURA,359
ANUVA,161
ARA KHURD,153
ATAR SUIYA,271
BABOOPUR BELO,71
BAGDAHA HAWASABAD,114
BARENDRA,132
BARIYANWA,244
BARIYARI,185
BASANA KHAS,146
BASANEHATA,171
BAZATI,309
BHADARI,318
BHELAKHA,347
BHOOLEND,378
CHAK PUREMIYAN,0
CHAKIYA SATHAR,271
CHAMPAPUR,164
CHAUKA,3
CHHATAUNA,193
DALAPATPUR,223
DEVALI,228
FATEHPUR MAFI,50
GHUR DAULI,252
GOLAWA,152
HARIPUR PATTI,193
HIRAMANPUR,214
JALALPUR MUTAFARAKA,384
KARUWA DIH,170
KATEHARI,252
KHAKHAICHA,198
KHANPUR DANDI,333
MARAWA,316
MIRZAPUR,282
MUHIDDINPUR,28
NADULA,338
NASIRPATTI,128
NEWADA BELA,119
PATAYAYA,184
PATWA MUTFARKA,360
PINDAUNA,2
PRATAPPUR KHURD,134
PURE MISIR,103
PURE VIKARAM SHAH,251
RASTIPUR,251
GAURAIYA KALA,435
ALADADPUR,101
BEGUMPUR,0
BELHA,274
BUDAUNA,197
GOPALPUR,0
GOPALPUR URF LALUDEEH,0
ISMAILPUR KOTWA,274
MAINAPUR,0
MOHIUDDINPUR,172
PABNAH,0
PARATHPUR BHAGDEWRA,219
TAJPUR URF BHIKHANPUR,0
AKBERPUR SARAIDEENA,134
BISHANI URF SHIKOHABAD,84
HARKHPUR,50
MALKHANPUR,45
CHAK BHIKHARI URF PARSADIH,0
CHAKALI URF PURE GOPALI,24
CHIKHARI,58
KANAUJA KLA,163
KUTUB PUR,177
NARAI,4
SARAY ABHAY CHAND URF CHANDAUKI,230
SEMARI,145
UDAIPUR,80
BHUSKA,0
BISAHIJAN KHURD,0
CHAPARKALA,0
GADEWRA,23
GHORI,145
HARGAR,0
ITWAKHURD,0
JHARIYAHI,0
KALYANPUR,87
KHAUR,0
LAKHANPUR,0
PURA LAKSHAN,0
SALAIYA KALA,328
SIKHIRI,13
USKI,0
ARUVARI,71
BADAUA KALA PAL,0
BANSHIPUR,0
BARAUHA,0
BARHA,102
BHAWANIPUR,0
GIRGOTHA,79
GOONGHA,124
KHAJURI KALA,50
KIHUNI KALA,52
KOSPHARA KHURD,98
PADARIYA,2
PARA,1
RAJPUR,140
SEMRI JIRAUNHA,0
SIROKHAR,29
DANDPANPUR,107
DENDHARA,228
DHILIYA,276
MAHUAWKALA,238
OOTI,333
SAIBASA,0
ATMADPUR URF MISHRAPUR,109
KHANSAR,185
MAHRUDIH,65
SARAY KALA,0
SUKULPUR,143
TARVAI,429
TUDIHAR,365
UPARAURA UPARHAR,0
AHIBIPUR,193
AKARIPUR,193
BADHAIYA,16
KARAUNDI,0
MIRZAPUR BARAISHIV,166
BHONDI,184
CHANDRA,0
CHAUKTHA,181
KARIA KALA,224
LAUND KHURD,0
MAVAIYA PAHALWAN,228
PHOOL TARA,115
PRATAPPUR,0
PURE BALDU,0
SEMARI TARHAR,119
SURWAL CHANDEL,118
GORIGO,78
JAMUA,1
JANUDIH KALA,161
MATHOHI,205
RAMPUR,107
SARAI MAMAREJ,169
SEWANA,6
SHAHABPUR,44
SULTANPUR URF SARPOSVIR,0
TATHA,82
DADUPUR,0
HARIHARPUR UPARHAR,96
KUSARI,0
MAKSUDANA,219
PAHADPUR,173
PURE KHUDI,0
SADIA BARAUNA,0
SARAI BANSHI,0
ATKHARIYA,179
BIGHANA,362
DEVHATA,0
GHOOGHA,169
GOSHAURA KALA,171
KHAMINIYA,42
KODANIYA,0
SIKARA,90
SIKATI,289
SONBARSA,0
CHORBANA,0
URNAH,0
BANDHAWA,0
BHELAO,0
BARESTA KHURD,42
KEWTALA,202
KODARA,222
LAKHANPUR,182
MAKOIYA,0
MASRA MOHANPUR,188
MEDHI SULEMPUR,0
MOHAMMADPUR MUSALMAN,22
MOHAMMADPUR SABUKPUR,105
MOTIGARPUR,187
