Uttar Pradesh,AGRA,BAH,VIKARAMPUR,754,754,0
Uttar Pradesh,AGRA,BAH,ZEBARA,799,440,359
Uttar Pradesh,AGRA,BARAULI AHIR,AKBARPUR,467,186,281
Uttar Pradesh,AGRA,BARAULI AHIR,BAD,679,193,486
Uttar Pradesh,AGRA,BARAULI AHIR,BAGDA,441,434,7
Uttar Pradesh,AGRA,BARAULI AHIR,BAHENTA,430,193,237
Uttar Pradesh,AGRA,BARAULI AHIR,BAMRAULI KATARA,531,192,339
Uttar Pradesh,AGRA,BARAULI AHIR,BARAULI AHIR,280,54,226
Uttar Pradesh,AGRA,BARAULI AHIR,BARAULI GUJAR,2280,69,2211
Uttar Pradesh,AGRA,BARAULI AHIR,BHAHAI,695,127,568
Uttar Pradesh,AGRA,BARAULI AHIR,BHANDAI,453,195,258
Uttar Pradesh,AGRA,BARAULI AHIR,BIJHAMAI,143,129,14
Uttar Pradesh,AGRA,BARAULI AHIR,BILAHANI,170,149,21
Uttar Pradesh,AGRA,BARAULI AHIR,BISARNA,244,12,232
Uttar Pradesh,AGRA,BARAULI AHIR,BISHARA KALAN,407,9,398
Uttar Pradesh,AGRA,BARAULI AHIR,BISHARI BHAND,368,368,0
Uttar Pradesh,AGRA,BARAULI AHIR,BUDHANA MUSTKIL,679,351,328
Uttar Pradesh,AGRA,BARAULI AHIR,BUDHERA,267,36,231
Uttar Pradesh,AGRA,BARAULI AHIR,CHAMRAULI,385,218,167
Uttar Pradesh,AGRA,BARAULI AHIR,DEORI,816,87,729
Uttar Pradesh,AGRA,BARAULI AHIR,DIGNER,1891,101,1790
Uttar Pradesh,AGRA,BARAULI AHIR,ETMADPUR MADRA,905,0,905
Uttar Pradesh,AGRA,BARAULI AHIR,GANGRAUA,482,13,469
Uttar Pradesh,AGRA,BARAULI AHIR,GUTLA,584,230,354
Uttar Pradesh,AGRA,BARAULI AHIR,HINGOT KHERIA,282,187,95
Uttar Pradesh,AGRA,BARAULI AHIR,IKTHAR,435,247,188
